date,open,close,low,high,volume,money
2009/5/6,2563.56,2592.52,2552.63,2596.93,161000000000.0,155000000000.0
2009/5/7,2612.12,2597.45,2566.12,2622.11,182000000000.0,175000000000.0
2009/5/8,2586.76,2625.65,2574.57,2634.06,162000000000.0,156000000000.0
2009/5/11,2646.29,2579.75,2579.75,2663.95,178000000000.0,172000000000.0
2009/5/12,2562.36,2618.17,2558.96,2619.69,123000000000.0,114000000000.0
2009/5/13,2629.03,2663.77,2608.32,2670.21,146000000000.0,145000000000.0
2009/5/14,2631.45,2639.89,2610.22,2651.49,125000000000.0,121000000000.0
2009/5/15,2646.89,2645.26,2623.36,2661.37,111000000000.0,107000000000.0
2009/5/18,2632.57,2652.78,2589.61,2656.84,119000000000.0,118000000000.0
2009/5/19,2679.4,2676.68,2660.56,2688.11,147000000000.0,148000000000.0
2009/5/20,2680.55,2651.41,2651.01,2686.35,138000000000.0,138000000000.0
2009/5/21,2639.14,2610.62,2598.87,2663.23,139000000000.0,139000000000.0
2009/5/22,2595.99,2597.6,2578.59,2617.75,99147298000.0,99118250400.0
2009/5/25,2555.34,2610.01,2538.62,2618.36,112000000000.0,113000000000.0
2009/5/26,2615.01,2588.58,2585.91,2618.8,115000000000.0,118000000000.0
2009/5/27,2601.24,2632.93,2592.79,2635.31,103000000000.0,103000000000.0
2009/6/1,2668.4,2721.28,2668.4,2726.72,148000000000.0,157000000000.0
2009/6/2,2739.44,2724.3,2713.47,2750.88,156000000000.0,162000000000.0
2009/6/3,2722.27,2778.59,2717.86,2778.68,156000000000.0,160000000000.0
2009/6/4,2753.25,2767.24,2728.2,2778.24,171000000000.0,180000000000.0
2009/6/5,2783.86,2753.89,2750.38,2791.65,147000000000.0,154000000000.0
2009/6/8,2753.35,2768.34,2729.03,2795.15,133000000000.0,139000000000.0
2009/6/9,2766.51,2787.89,2721.85,2788.37,133000000000.0,133000000000.0
2009/6/10,2796.9,2816.25,2790.0,2820.58,145000000000.0,144000000000.0
2009/6/11,2812.28,2797.32,2787.45,2828.74,134000000000.0,133000000000.0
2009/6/12,2793.97,2743.76,2722.22,2812.68,128000000000.0,124000000000.0
2009/6/15,2743.03,2789.55,2727.74,2790.98,106000000000.0,109000000000.0
2009/6/16,2762.74,2776.02,2753.69,2797.48,103000000000.0,108000000000.0
2009/6/17,2771.52,2810.12,2744.22,2813.61,111000000000.0,118000000000.0
2009/6/18,2812.99,2853.9,2810.85,2855.42,139000000000.0,147000000000.0
2009/6/19,2861.18,2880.49,2847.36,2886.5,153000000000.0,151000000000.0
2009/6/22,2900.57,2896.3,2884.13,2923.24,147000000000.0,148000000000.0
2009/6/23,2853.49,2892.7,2841.9,2941.06,144000000000.0,145000000000.0
2009/6/24,2889.05,2922.3,2880.29,2923.47,141000000000.0,147000000000.0
2009/6/25,2926.62,2925.05,2909.09,2946.9,120000000000.0,129000000000.0
2009/6/26,2930.5,2928.21,2910.35,2937.61,110000000000.0,115000000000.0
2009/6/29,2930.31,2975.31,2918.39,2976.92,129000000000.0,137000000000.0
2009/6/30,2990.12,2959.36,2953.36,2997.27,126000000000.0,144000000000.0
2009/7/1,2950.17,3008.15,2947.69,3009.71,138000000000.0,154000000000.0
2009/7/2,3015.08,3060.25,3015.08,3062.56,162000000000.0,181000000000.0
2009/7/3,3035.81,3088.37,3029.55,3088.86,159000000000.0,177000000000.0
2009/7/6,3091.48,3124.67,3090.1,3128.31,183000000000.0,204000000000.0
2009/7/7,3118.27,3089.45,3077.48,3130.07,179000000000.0,188000000000.0
2009/7/8,3057.46,3080.77,3011.21,3097.96,155000000000.0,171000000000.0
2009/7/9,3073.52,3123.04,3064.21,3123.51,167000000000.0,184000000000.0
2009/7/10,3124.79,3113.93,3099.99,3140.04,161000000000.0,178000000000.0
2009/7/13,3098.96,3080.56,3076.3,3112.88,157000000000.0,173000000000.0
2009/7/14,3088.58,3145.16,3088.58,3147.59,162000000000.0,178000000000.0
2009/7/15,3156.63,3188.55,3156.63,3188.91,196000000000.0,218000000000.0
2009/7/16,3209.78,3183.74,3175.96,3221.07,191000000000.0,218000000000.0
2009/7/17,3181.06,3189.74,3158.57,3197.23,165000000000.0,187000000000.0
2009/7/20,3203.89,3266.92,3192.9,3269.18,199000000000.0,234000000000.0
2009/7/21,3275.67,3213.21,3207.5,3279.59,198000000000.0,232000000000.0
2009/7/22,3207.99,3296.62,3207.26,3301.43,168000000000.0,206000000000.0
2009/7/23,3301.1,3328.49,3289.22,3331.06,166000000000.0,195000000000.0
2009/7/24,3343.76,3372.6,3306.91,3398.05,190000000000.0,224000000000.0
2009/7/27,3377.72,3435.21,3376.29,3435.93,198000000000.0,241000000000.0
2009/7/28,3434.32,3438.37,3392.43,3439.92,204000000000.0,244000000000.0
2009/7/29,3419.99,3266.43,3174.21,3454.02,276000000000.0,297000000000.0
2009/7/30,3281.2,3321.56,3215.75,3336.64,198000000000.0,220000000000.0
2009/7/31,3354.68,3412.06,3333.72,3414.15,194000000000.0,224000000000.0
2009/8/3,3429.69,3462.59,3398.45,3465.17,201000000000.0,236000000000.0
2009/8/4,3477.11,3471.44,3404.82,3478.01,211000000000.0,251000000000.0
2009/8/5,3467.05,3428.5,3385.42,3468.1,203000000000.0,241000000000.0
2009/8/6,3401.48,3356.33,3309.61,3419.74,175000000000.0,217000000000.0
2009/8/7,3352.66,3260.69,3244.1,3374.46,153000000000.0,185000000000.0
2009/8/10,3287.76,3249.76,3201.06,3307.89,127000000000.0,153000000000.0
2009/8/11,3261.41,3264.73,3222.71,3273.02,104000000000.0,123000000000.0
2009/8/12,3255.99,3112.72,3104.57,3255.99,134000000000.0,158000000000.0
2009/8/13,3112.57,3140.56,3060.12,3150.37,117000000000.0,139000000000.0
2009/8/14,3138.15,3046.97,3039.31,3146.01,126000000000.0,146000000000.0
2009/8/17,2994.87,2870.63,2867.39,3020.26,125000000000.0,138000000000.0
2009/8/18,2845.34,2910.88,2827.11,2920.64,106000000000.0,118000000000.0
2009/8/19,2916.1,2785.58,2761.4,2929.06,114000000000.0,122000000000.0
2009/8/20,2798.37,2911.58,2798.37,2914.64,110000000000.0,122000000000.0
2009/8/21,2905.05,2960.77,2883.27,2969.52,127000000000.0,138000000000.0
2009/8/24,2982.19,2993.43,2944.92,3004.9,123000000000.0,139000000000.0
2009/8/25,2980.1,2915.8,2823.64,2980.1,145000000000.0,161000000000.0
2009/8/26,2889.74,2967.6,2872.26,2995.8,130000000000.0,144000000000.0
2009/8/27,2947.83,2946.4,2909.89,2988.03,137000000000.0,145000000000.0
2009/8/28,2938.42,2860.69,2843.11,2949.43,123000000000.0,134000000000.0
2009/8/31,2817.63,2667.75,2663.0,2817.63,118000000000.0,125000000000.0
2009/9/1,2649.17,2683.72,2639.76,2727.08,98042585000.0,102000000000.0
2009/9/2,2681.33,2714.97,2669.22,2729.71,83934714000.0,88188217100.0
2009/9/3,2722.31,2845.02,2715.62,2854.16,130000000000.0,139000000000.0
2009/9/4,2841.17,2861.61,2827.58,2875.98,129000000000.0,142000000000.0
2009/9/7,2877.62,2881.12,2860.0,2919.35,131000000000.0,147000000000.0
2009/9/8,2865.7,2930.48,2831.85,2931.23,128000000000.0,149000000000.0
2009/9/9,2944.17,2946.26,2900.11,2962.29,131000000000.0,153000000000.0
2009/9/10,2934.96,2924.88,2911.21,2958.95,106000000000.0,117000000000.0
2009/9/11,2917.19,2989.79,2915.9,2999.33,123000000000.0,138000000000.0
2009/9/14,2990.93,3026.74,2984.84,3033.08,144000000000.0,157000000000.0
2009/9/15,3029.1,3033.73,2999.43,3050.43,144000000000.0,160000000000.0
2009/9/16,3027.51,2999.71,2960.59,3028.56,147000000000.0,168000000000.0
2009/9/17,3015.59,3060.26,3015.59,3064.23,161000000000.0,178000000000.0
2009/9/18,3063.31,2962.67,2940.83,3068.03,168000000000.0,181000000000.0
2009/9/21,2937.93,2967.01,2871.65,2968.7,136000000000.0,146000000000.0
2009/9/22,2956.13,2897.55,2896.94,2982.9,124000000000.0,138000000000.0
2009/9/23,2897.81,2842.72,2825.86,2924.2,108000000000.0,117000000000.0
2009/9/24,2824.58,2853.55,2783.11,2886.26,103000000000.0,111000000000.0
2009/9/25,2836.7,2838.84,2812.92,2864.08,75167601000.0,81071372400.0
2009/9/28,2844.37,2763.53,2752.77,2857.95,71874586000.0,75489556700.0
2009/9/29,2763.76,2754.54,2712.3,2779.69,73565539000.0,74303751700.0
2009/9/30,2772.57,2779.43,2763.71,2803.86,64833254000.0,68136299900.0
2009/10/9,2840.13,2911.72,2834.62,2912.55,85546555000.0,93167970400.0
2009/10/12,2927.02,2894.48,2893.57,2932.08,88186631000.0,99951801200.0
2009/10/13,2889.79,2936.19,2886.96,2937.82,79997904000.0,88547887500.0
2009/10/14,2945.67,2970.53,2943.74,3010.61,130000000000.0,142000000000.0
2009/10/15,2994.89,2979.79,2967.11,3014.26,98617587000.0,110000000000.0
2009/10/16,2992.75,2976.63,2931.92,3008.18,92222799000.0,105000000000.0
2009/10/19,2974.64,3038.27,2962.31,3039.61,121000000000.0,141000000000.0
2009/10/20,3062.55,3084.45,3053.64,3084.94,144000000000.0,167000000000.0
2009/10/21,3080.52,3070.59,3062.56,3105.51,135000000000.0,155000000000.0
2009/10/22,3068.68,3051.41,3045.03,3080.66,103000000000.0,120000000000.0
2009/10/23,3057.39,3107.85,3057.39,3123.46,139000000000.0,157000000000.0
2009/10/26,3114.29,3109.57,3083.18,3123.36,115000000000.0,131000000000.0
2009/10/27,3086.09,3021.46,3020.49,3086.09,121000000000.0,140000000000.0
2009/10/28,3014.18,3031.33,2974.26,3038.06,101000000000.0,114000000000.0
2009/10/29,2975.2,2960.47,2952.01,2993.44,110000000000.0,117000000000.0
2009/10/30,3007.25,2995.85,2983.93,3027.13,105000000000.0,117000000000.0
2009/11/2,2933.82,3076.65,2923.53,3077.91,137000000000.0,155000000000.0
2009/11/3,3085.74,3114.23,3078.94,3121.2,151000000000.0,170000000000.0
2009/11/4,3119.31,3128.54,3096.35,3141.45,145000000000.0,164000000000.0
2009/11/5,3133.51,3155.05,3122.52,3158.72,145000000000.0,155000000000.0
2009/11/6,3176.14,3164.04,3156.99,3183.57,163000000000.0,181000000000.0
2009/11/9,3162.15,3175.59,3141.77,3176.66,139000000000.0,159000000000.0
2009/11/10,3203.17,3178.61,3176.26,3211.11,142000000000.0,163000000000.0
2009/11/11,3176.31,3175.19,3149.07,3186.6,127000000000.0,144000000000.0
2009/11/12,3181.46,3172.95,3163.08,3199.87,138000000000.0,153000000000.0
2009/11/13,3164.65,3187.65,3127.5,3189.09,151000000000.0,166000000000.0
2009/11/16,3206.43,3275.05,3206.43,3275.55,200000000000.0,228000000000.0
2009/11/17,3291.04,3282.89,3275.31,3298.38,166000000000.0,195000000000.0
2009/11/18,3287.27,3303.23,3274.21,3315.87,159000000000.0,182000000000.0
2009/11/19,3311.19,3320.61,3285.81,3329.03,175000000000.0,195000000000.0
2009/11/20,3309.38,3308.35,3280.18,3332.53,176000000000.0,201000000000.0
2009/11/23,3312.97,3338.66,3305.5,3339.31,170000000000.0,204000000000.0
2009/11/24,3352.22,3223.53,3214.03,3361.39,250000000000.0,291000000000.0
2009/11/25,3214.82,3290.17,3188.02,3291.17,189000000000.0,218000000000.0
2009/11/26,3296.01,3170.98,3160.35,3305.33,218000000000.0,254000000000.0
2009/11/27,3137.3,3096.27,3080.89,3169.76,149000000000.0,172000000000.0
2009/11/30,3114.29,3195.3,3114.29,3195.88,139000000000.0,160000000000.0
2009/12/1,3191.06,3235.36,3173.42,3240.66,165000000000.0,191000000000.0
2009/12/2,3252.98,3269.75,3245.96,3278.27,175000000000.0,204000000000.0
2009/12/3,3268.0,3264.63,3227.77,3270.37,159000000000.0,189000000000.0
2009/12/4,3256.61,3317.04,3214.84,3319.13,216000000000.0,257000000000.0
2009/12/7,3313.06,3331.9,3302.13,3334.01,140000000000.0,172000000000.0
2009/12/8,3330.33,3296.66,3260.67,3330.38,137000000000.0,163000000000.0
2009/12/9,3258.0,3239.57,3228.2,3284.65,115000000000.0,136000000000.0
2009/12/10,3258.35,3254.26,3225.56,3276.13,94306516000.0,113000000000.0
2009/12/11,3260.45,3247.32,3242.37,3280.94,91542945000.0,108000000000.0
2009/12/14,3246.95,3302.9,3178.23,3315.03,118000000000.0,139000000000.0
2009/12/15,3283.6,3274.46,3267.94,3303.18,101000000000.0,126000000000.0
2009/12/16,3262.86,3255.21,3246.61,3299.33,104000000000.0,123000000000.0
2009/12/17,3261.61,3179.08,3176.63,3272.98,106000000000.0,124000000000.0
2009/12/18,3154.82,3113.89,3108.03,3169.58,102000000000.0,117000000000.0
2009/12/21,3108.07,3122.97,3088.0,3123.99,74568126000.0,90229874500.0
2009/12/22,3126.62,3050.52,3039.86,3129.31,85080787000.0,99479570500.0
2009/12/23,3048.2,3073.78,3041.35,3078.84,80058134000.0,90894879400.0
2009/12/24,3080.87,3153.41,3075.11,3156.53,102000000000.0,123000000000.0
2009/12/25,3149.23,3141.35,3128.15,3154.77,84545783000.0,101000000000.0
2009/12/28,3148.86,3188.79,3148.86,3202.09,91211608000.0,111000000000.0
2009/12/29,3190.17,3211.76,3166.76,3212.52,103000000000.0,117000000000.0
2009/12/30,3211.83,3262.6,3206.22,3267.0,129000000000.0,158000000000.0
2009/12/31,3265.0,3277.14,3250.03,3282.21,117000000000.0,139000000000.0
2010/1/4,3289.75,3243.76,3243.32,3295.28,109000000000.0,134000000000.0
2010/1/5,3254.47,3282.18,3221.46,3290.51,126000000000.0,162000000000.0
2010/1/6,3277.52,3254.22,3253.04,3295.87,124000000000.0,158000000000.0
2010/1/7,3253.99,3192.78,3176.71,3268.82,129000000000.0,157000000000.0
2010/1/8,3177.26,3196.0,3149.02,3198.92,98377147000.0,122000000000.0
2010/1/11,3301.61,3212.75,3197.33,3306.75,136000000000.0,178000000000.0
2010/1/12,3205.71,3273.97,3180.09,3275.2,141000000000.0,174000000000.0
2010/1/13,3204.98,3172.66,3165.49,3232.82,158000000000.0,197000000000.0
2010/1/14,3183.38,3215.55,3165.6,3219.02,136000000000.0,168000000000.0
2010/1/15,3217.19,3224.15,3197.22,3241.82,121000000000.0,151000000000.0
2010/1/18,3213.64,3237.1,3202.21,3238.24,135000000000.0,170000000000.0
2010/1/19,3242.22,3246.87,3236.84,3268.81,130000000000.0,163000000000.0
2010/1/20,3252.04,3151.85,3148.33,3255.13,158000000000.0,193000000000.0
2010/1/21,3154.19,3158.86,3126.9,3176.15,114000000000.0,142000000000.0
2010/1/22,3118.72,3128.59,3062.63,3147.83,138000000000.0,164000000000.0
2010/1/25,3103.32,3094.41,3092.93,3137.0,78361862000.0,95145982300.0
2010/1/26,3094.85,3019.39,3001.96,3107.2,93507092000.0,109000000000.0
2010/1/27,3020.54,2986.61,2972.63,3028.65,76552214000.0,90324580800.0
2010/1/28,2985.21,2994.14,2963.89,3006.04,73365767000.0,85654271700.0
2010/1/29,2979.74,2989.29,2968.45,3024.85,80475875000.0,95656890400.0
2010/2/1,2981.37,2941.36,2912.89,2981.37,88147114000.0,104000000000.0
2010/2/2,2955.75,2934.71,2930.56,2990.75,82485789000.0,97685864700.0
2010/2/3,2945.03,3003.84,2890.02,3005.13,101000000000.0,119000000000.0
2010/2/4,2983.05,2995.31,2968.68,3015.13,99918364000.0,115000000000.0
2010/2/5,2936.2,2939.4,2918.91,2959.23,97274989000.0,111000000000.0
2010/2/8,2936.45,2935.17,2922.19,2954.27,63299582000.0,73159984000.0
2010/2/9,2932.09,2948.84,2929.21,2957.47,62282207000.0,68112416200.0
2010/2/10,2967.14,2982.5,2958.22,2983.18,55588005000.0,67017903300.0
2010/2/11,2985.08,2985.5,2976.08,3001.64,56646305000.0,64892509400.0
2010/2/12,2996.09,3018.13,2993.44,3018.86,56092124000.0,66931569800.0
2010/2/22,3016.7,3003.4,3002.81,3026.66,68505143000.0,78744835900.0
2010/2/23,2998.91,2982.58,2938.75,2998.91,80392858000.0,98223524200.0
2010/2/24,2964.98,3022.18,2955.07,3023.74,92918962000.0,106000000000.0
2010/2/25,3026.66,3060.62,3022.37,3063.0,120000000000.0,139000000000.0
2010/2/26,3053.5,3051.94,3041.69,3067.53,101000000000.0,121000000000.0
2010/3/1,3057.01,3087.84,3054.55,3093.1,111000000000.0,131000000000.0
2010/3/2,3089.71,3073.11,3060.96,3095.99,105000000000.0,125000000000.0
2010/3/3,3074.1,3097.01,3061.47,3098.46,117000000000.0,137000000000.0
2010/3/4,3098.07,3023.37,3016.22,3102.4,126000000000.0,145000000000.0
2010/3/5,3026.64,3031.07,3011.09,3044.17,92259665000.0,106000000000.0
2010/3/8,3036.42,3053.23,3030.91,3058.83,81011950000.0,92751540600.0
2010/3/9,3053.26,3069.14,3028.69,3084.85,92381803000.0,107000000000.0
2010/3/10,3067.15,3048.93,3034.74,3085.99,84612953000.0,98755804100.0
2010/3/11,3050.64,3051.28,3025.31,3070.94,79872195000.0,96185690100.0
2010/3/12,3051.47,3013.41,3011.97,3057.52,71418912000.0,84352943900.0
2010/3/15,3010.72,2976.94,2963.49,3013.52,63749768000.0,74779819300.0
2010/3/16,2974.49,2992.84,2963.44,2993.84,59627991000.0,69931647600.0
2010/3/17,2999.82,3050.48,2994.89,3050.76,87085699000.0,105000000000.0
2010/3/18,3053.16,3046.09,3035.02,3063.59,91379124000.0,109000000000.0
2010/3/19,3046.75,3067.75,3031.02,3069.66,88481189000.0,103000000000.0
2010/3/22,3069.66,3074.58,3061.76,3083.35,96499411000.0,113000000000.0
2010/3/23,3076.96,3053.13,3051.21,3082.97,92867190000.0,109000000000.0
2010/3/24,3058.93,3056.81,3052.21,3076.75,89266365000.0,104000000000.0
2010/3/25,3051.36,3019.18,3012.31,3051.36,90190542000.0,105000000000.0
2010/3/26,3017.22,3059.72,3009.91,3067.71,93077716000.0,109000000000.0
2010/3/29,3076.05,3123.8,3071.69,3130.28,132000000000.0,155000000000.0
2010/3/30,3123.83,3128.47,3113.77,3132.58,102000000000.0,125000000000.0
2010/3/31,3129.57,3109.11,3101.76,3130.11,101000000000.0,123000000000.0
2010/4/1,3111.94,3147.42,3111.94,3148.34,127000000000.0,154000000000.0
2010/4/2,3154.77,3157.96,3141.87,3159.6,123000000000.0,150000000000.0
2010/4/6,3170.61,3158.68,3141.93,3177.97,117000000000.0,144000000000.0
2010/4/7,3156.31,3148.22,3132.24,3161.08,10352157000.0,127000000000.0
2010/4/8,3143.45,3118.71,3110.26,3143.83,11464338900.0,142000000000.0
2010/4/9,3118.93,3145.35,3114.79,3146.46,10542596000.0,134000000000.0
2010/4/12,3151.89,3129.26,3111.9,3156.21,13796270100.0,175000000000.0
2010/4/13,3129.69,3161.25,3101.48,3173.63,14398204000.0,185000000000.0
2010/4/14,3161.55,3166.18,3145.56,3167.66,10643584700.0,138000000000.0
2010/4/15,3168.14,3164.97,3135.99,3181.66,10626390800.0,137000000000.0
2010/4/16,3159.67,3130.3,3121.37,3159.67,8093491800.0,103000000000.0
2010/4/19,3096.79,2980.3,2977.77,3096.79,12936050500.0,156000000000.0
2010/4/20,2980.08,2979.53,2941.35,2998.91,10173224900.0,125000000000.0
2010/4/21,2984.62,3033.28,2972.1,3034.33,11630851400.0,146000000000.0
2010/4/22,3021.29,2999.48,2978.46,3023.64,12172666400.0,153000000000.0
2010/4/23,2995.57,2983.54,2966.79,3015.63,10351871300.0,136000000000.0
2010/4/26,2988.08,2969.5,2965.83,2996.83,8914667500.0,116000000000.0
2010/4/27,2962.15,2907.93,2866.34,2962.15,10827127300.0,131000000000.0
2010/4/28,2883.17,2900.33,2865.47,2916.68,8374941100.0,105000000000.0
2010/4/29,2912.2,2868.43,2867.94,2928.93,8934443400.0,112000000000.0
2010/4/30,2867.65,2870.61,2820.95,2875.81,8873444400.0,106000000000.0
2010/5/4,2821.35,2835.28,2809.13,2862.56,6607984400.0,78762912103.0
2010/5/5,2804.51,2857.15,2770.33,2857.29,9534057800.0,114000000000.0
2010/5/6,2838.95,2739.7,2735.0,2838.95,9264931600.0,113000000000.0
2010/5/7,2685.99,2688.38,2665.81,2732.18,9202626000.0,109000000000.0
2010/5/10,2690.86,2698.76,2646.59,2713.06,8185405000.0,95439351168.0
2010/5/11,2745.6,2647.57,2638.53,2751.07,8789710700.0,101000000000.0
2010/5/12,2628.02,2655.71,2604.2,2668.12,8254416000.0,90582042080.0
2010/5/13,2653.58,2710.51,2646.9,2711.07,8307773300.0,90736116133.0
2010/5/14,2692.1,2696.63,2677.19,2712.86,7336802400.0,82576727209.0
2010/5/17,2663.88,2559.93,2557.24,2663.88,8264832600.0,88207607272.0
2010/5/18,2555.14,2594.78,2529.63,2603.32,8279238600.0,84659769222.0
2010/5/19,2581.63,2587.81,2554.98,2623.96,7137218600.0,76631733602.0
2010/5/20,2571.54,2555.94,2551.45,2609.64,6639004400.0,71961660671.0
2010/5/21,2492.58,2583.52,2481.97,2584.45,8385609000.0,86998295723.0
2010/5/24,2596.32,2673.42,2596.32,2680.49,11249727200.0,122000000000.0
2010/5/25,2654.36,2622.63,2609.09,2659.74,9326905000.0,102000000000.0
2010/5/26,2620.85,2625.79,2610.51,2644.94,6871046400.0,75195627889.0
2010/5/27,2615.11,2655.92,2583.55,2662.08,8788356900.0,96516279204.0
2010/5/28,2680.4,2655.77,2641.41,2686.54,8694799800.0,98648768130.0
2010/5/31,2647.87,2592.15,2591.54,2665.39,7874388200.0,87203750751.0
2010/6/1,2577.76,2568.28,2534.27,2598.9,7466611300.0,79814661762.0
2010/6/2,2548.54,2571.42,2521.06,2572.34,6486663400.0,69692518811.0
2010/6/3,2575.77,2552.66,2551.53,2596.14,6950232800.0,74462434052.0
2010/6/4,2536.23,2553.59,2527.87,2556.97,5651849500.0,60645956510.0
2010/6/7,2508.33,2511.73,2491.66,2527.1,6569798800.0,70153783991.0
2010/6/8,2510.08,2513.95,2491.65,2531.88,6303246800.0,69342653328.0
2010/6/9,2523.88,2583.87,2501.12,2589.47,9603098400.0,103000000000.0
2010/6/10,2561.55,2562.58,2554.79,2581.05,7458396400.0,80569289041.0
2010/6/11,2574.9,2569.94,2566.62,2590.98,6651928000.0,73920367262.0
2010/6/17,2588.97,2560.25,2559.72,2595.51,5495703900.0,61650699806.0
2010/6/18,2556.6,2513.22,2505.33,2568.86,6721845300.0,72840913127.0
2010/6/21,2517.29,2586.21,2504.32,2587.34,7855442500.0,81694028138.0
2010/6/22,2579.63,2588.7,2572.96,2598.35,6368145900.0,65898436608.0
2010/6/23,2576.34,2569.87,2546.52,2593.67,5877682200.0,61894821152.0
2010/6/24,2563.64,2566.75,2554.34,2586.9,4885657100.0,51020728773.0
2010/6/25,2556.54,2552.82,2534.27,2572.83,5007885200.0,51687997766.0
2010/6/28,2550.65,2535.28,2528.39,2561.49,4320393800.0,45257330900.0
2010/6/29,2534.5,2427.05,2425.93,2541.14,7374490400.0,71361871448.0
2010/6/30,2409.54,2398.37,2382.36,2411.44,5521056900.0,51154351342.0
2010/7/1,2393.95,2373.79,2371.78,2410.77,4996768600.0,46415158479.0
2010/7/2,2371.32,2382.9,2319.74,2386.4,6832957000.0,61545270259.0
2010/7/5,2358.76,2363.95,2335.57,2378.09,4799645200.0,42999668092.0
2010/7/6,2358.28,2409.42,2356.55,2409.78,6136429500.0,55618257338.0
2010/7/7,2407.67,2421.12,2392.57,2421.68,5611070000.0,52493745444.0
2010/7/8,2429.68,2415.15,2402.0,2436.28,5448595400.0,50449202545.0
2010/7/9,2416.58,2470.92,2398.68,2485.6,8589014800.0,81834661782.0
2010/7/12,2468.54,2490.72,2455.81,2501.02,8292234900.0,81580605524.0
2010/7/13,2468.69,2450.29,2439.24,2468.69,6632701900.0,63392043165.0
2010/7/14,2456.1,2470.44,2456.1,2494.59,7294614500.0,70221217634.0
2010/7/15,2465.99,2424.3,2423.65,2487.24,10553923900.0,72186340168.0
2010/7/16,2414.68,2424.27,2389.07,2428.46,7079330300.0,55992242757.0
2010/7/19,2399.58,2475.42,2392.27,2484.19,8883896200.0,79475296793.0
2010/7/20,2477.75,2528.73,2477.46,2530.33,11859837400.0,112000000000.0
2010/7/21,2529.62,2535.39,2520.15,2553.45,11424783200.0,106000000000.0
2010/7/22,2525.98,2562.41,2522.2,2563.24,10593421700.0,95754900535.0
2010/7/23,2566.85,2572.03,2549.24,2579.52,11437314900.0,101000000000.0
2010/7/26,2576.37,2588.68,2556.47,2589.48,9332648600.0,88588775158.0
2010/7/27,2581.59,2575.37,2565.64,2588.0,8660523600.0,85156951249.0
2010/7/28,2574.32,2633.66,2564.16,2636.0,12897953800.0,122000000000.0
2010/7/29,2635.05,2648.12,2623.94,2656.41,13912360500.0,131000000000.0
2010/7/30,2642.85,2637.5,2614.73,2643.04,9477378800.0,94120939833.0
2010/8/2,2635.81,2672.52,2633.65,2675.76,11294463300.0,110000000000.0
2010/8/3,2678.79,2627.0,2626.72,2681.79,12797109400.0,130000000000.0
2010/8/4,2620.5,2638.52,2589.99,2638.9,11212373700.0,113000000000.0
2010/8/5,2636.24,2620.76,2606.62,2640.59,11351438200.0,115000000000.0
2010/8/6,2618.71,2658.39,2598.91,2659.41,12092728600.0,123000000000.0
2010/8/9,2656.36,2672.53,2650.4,2676.09,11996475000.0,127000000000.0
2010/8/10,2672.79,2595.27,2594.34,2675.31,12701002100.0,130000000000.0
2010/8/11,2587.62,2607.5,2586.02,2618.45,8694146100.0,88751831976.0
2010/8/12,2584.92,2575.48,2570.96,2608.76,9267520300.0,96005861113.0
2010/8/13,2576.69,2606.7,2564.84,2607.03,8882045000.0,91342498292.0
2010/8/16,2603.79,2661.71,2596.77,2665.31,12586282300.0,131000000000.0
2010/8/17,2663.18,2671.89,2654.01,2677.57,12263829400.0,129000000000.0
2010/8/18,2674.5,2666.3,2654.41,2687.76,13625434800.0,129000000000.0
2010/8/19,2669.43,2687.98,2659.3,2701.93,12844161300.0,133000000000.0
2010/8/20,2677.02,2642.31,2636.91,2683.29,11617218400.0,120000000000.0
2010/8/23,2637.82,2639.37,2629.71,2656.12,8813653900.0,91492887897.0
2010/8/24,2636.53,2650.31,2614.56,2667.17,10724363900.0,106000000000.0
2010/8/25,2634.95,2596.58,2595.73,2645.5,10969582800.0,108000000000.0
2010/8/26,2604.88,2603.48,2590.61,2616.96,8031385700.0,81805454775.0
2010/8/27,2602.5,2610.74,2588.64,2613.49,7046609400.0,75183467792.0
2010/8/30,2622.27,2652.66,2620.19,2656.36,11047952500.0,121000000000.0
2010/8/31,2644.79,2638.8,2626.79,2647.25,11089024500.0,125000000000.0
2010/9/1,2641.05,2622.88,2604.49,2662.88,12716494000.0,138000000000.0
2010/9/2,2646.89,2655.78,2636.42,2659.98,12407623800.0,142000000000.0
2010/9/3,2658.13,2655.39,2631.85,2660.54,12945652600.0,146000000000.0
2010/9/6,2667.2,2696.25,2664.24,2698.6,14420906600.0,160000000000.0
2010/9/7,2698.22,2698.36,2679.02,2704.93,11223153900.0,124000000000.0
2010/9/8,2687.71,2695.29,2674.32,2695.85,11351940900.0,131000000000.0
2010/9/9,2698.64,2656.35,2651.6,2698.64,13298943400.0,156000000000.0
2010/9/10,2657.24,2663.21,2628.83,2667.84,11304115100.0,134000000000.0
2010/9/13,2665.66,2688.32,2660.61,2696.67,11791891400.0,141000000000.0
2010/9/14,2694.07,2688.52,2678.97,2703.78,12071241000.0,141000000000.0
2010/9/15,2688.39,2652.5,2645.86,2688.49,12203981500.0,138000000000.0
2010/9/16,2646.92,2602.47,2583.34,2653.27,11899820000.0,129000000000.0
2010/9/17,2607.55,2598.69,2592.54,2615.08,8317135700.0,94655424363.0
2010/9/20,2601.48,2588.71,2573.63,2607.35,7946951900.0,89768763346.0
2010/9/21,2593.76,2591.55,2580.18,2601.1,5810140600.0,66352718904.0
