date,open
2005/8/31,1145.81
2005/9/1,1163.7
2005/9/2,1187.06
2005/9/5,1189.07
2005/9/6,1197.23
2005/9/7,1170.77
2005/9/8,1196.27
2005/9/9,1194.5
2005/9/12,1189.75
2005/9/13,1188.25
2005/9/14,1209.27
2005/9/15,1217.52
2005/9/16,1217.42
2005/9/19,1213.49
2005/9/20,1222.26
2005/9/21,1210.85
2005/9/22,1185.69
2005/9/23,1157.3
2005/9/26,1150.93
2005/9/27,1155.05
2005/9/28,1131.32
2005/9/29,1134.44
2005/9/30,1156.77
2005/10/10,1153.67
2005/10/11,1137.95
2005/10/12,1157.49
2005/10/13,1162.02
2005/10/14,1152.37
2005/10/17,1138.38
2005/10/18,1131.26
2005/10/19,1141.05
2005/10/20,1133.45
2005/10/21,1135.61
2005/10/24,1141.33
2005/10/25,1140.17
2005/10/26,1119.43
2005/10/27,1093.93
2005/10/28,1097.59
2005/10/31,1079.04
2005/11/1,1091.68
2005/11/2,1090.0
2005/11/3,1104.59
2005/11/4,1094.26
2005/11/7,1099.53
2005/11/8,1099.94
2005/11/9,1110.55
2005/11/10,1106.94
2005/11/11,1085.69
2005/11/14,1089.56
2005/11/15,1088.51
2005/11/16,1086.83
2005/11/17,1094.88
2005/11/18,1095.52
2005/11/21,1117.78
2005/11/22,1119.69
2005/11/23,1096.56
2005/11/24,1105.34
2005/11/25,1113.28
2005/11/28,1113.83
2005/11/29,1109.57
2005/11/30,1095.3
2005/12/1,1098.78
2005/12/2,1099.76
2005/12/5,1093.1
2005/12/6,1077.58
2005/12/7,1087.74
2005/12/8,1100.69
2005/12/9,1097.52
2005/12/12,1115.75
2005/12/13,1115.77
2005/12/14,1117.47
2005/12/15,1125.67
2005/12/16,1122.73
2005/12/19,1127.84
2005/12/20,1131.8
2005/12/21,1135.98
2005/12/22,1129.56
2005/12/23,1135.71
2005/12/26,1145.77
2005/12/27,1157.49
2005/12/28,1155.12
2005/12/29,1157.51
2005/12/30,1171.58
2006/1/4,1163.88
2006/1/5,1183.31
2006/1/6,1198.81
2006/1/9,1210.32
2006/1/10,1215.85
2006/1/11,1219.81
2006/1/12,1208.77
2006/1/13,1228.16
2006/1/16,1221.11
2006/1/17,1200.26
2006/1/18,1207.53
2006/1/19,1235.08
2006/1/20,1251.41
2006/1/23,1254.78
2006/1/24,1256.01
2006/1/25,1251.27
2006/2/6,1263.0
2006/2/7,1289.45
2006/2/8,1282.12
2006/2/9,1288.97
2006/2/10,1269.54
2006/2/13,1283.78
2006/2/14,1279.63
2006/2/15,1289.14
2006/2/16,1298.5
2006/2/17,1269.4
2006/2/20,1268.11
2006/2/21,1266.65
2006/2/22,1288.85
2006/2/23,1284.13
2006/2/24,1289.43
2006/2/27,1297.69
2006/2/28,1294.81
2006/3/1,1299.15
2006/3/2,1306.59
2006/3/3,1284.61
2006/3/6,1292.75
2006/3/7,1288.26
2006/3/8,1256.69
2006/3/9,1247.46
2006/3/10,1245.19
2006/3/13,1245.3
2006/3/14,1260.42
2006/3/15,1259.23
2006/3/16,1274.62
2006/3/17,1273.01
2006/3/20,1269.58
2006/3/21,1288.56
2006/3/22,1289.46
2006/3/23,1296.19
2006/3/24,1302.14
2006/3/27,1296.07
2006/3/28,1295.76
2006/3/29,1299.38
2006/3/30,1305.84
2006/3/31,1291.52
2006/4/3,1298.68
2006/4/4,1319.84
2006/4/5,1330.56
2006/4/6,1341.74
2006/4/7,1340.65
2006/4/10,1344.24
2006/4/11,1360.98
2006/4/12,1361.74
2006/4/13,1359.28
2006/4/14,1330.1
2006/4/17,1360.64
2006/4/18,1379.81
2006/4/19,1389.13
2006/4/20,1398.1
2006/4/21,1385.92
2006/4/24,1423.41
2006/4/25,1405.9
2006/4/26,1399.07
2006/4/27,1418.9
2006/4/28,1403.52
2006/5/8,1446.99
2006/5/9,1503.24
2006/5/10,1537.56
2006/5/11,1547.56
2006/5/12,1532.88
2006/5/15,1616.26
2006/5/16,1658.69
2006/5/17,1613.23
2006/5/18,1611.66
2006/5/19,1620.21
2006/5/22,1656.75
2006/5/23,1647.96
2006/5/24,1609.74
2006/5/25,1585.47
2006/5/26,1596.57
2006/5/29,1622.11
2006/5/30,1654.98
2006/5/31,1656.28
2006/6/1,1639.67
2006/6/2,1688.78
2006/6/5,1669.24
2006/6/6,1681.22
2006/6/7,1678.24
2006/6/8,1576.44
2006/6/9,1583.96
2006/6/12,1540.22
2006/6/13,1552.1
2006/6/14,1540.64
2006/6/15,1531.25
2006/6/16,1540.19
2006/6/19,1559.99
2006/6/20,1583.87
2006/6/21,1590.61
2006/6/22,1593.1
2006/6/23,1594.5
2006/6/26,1607.79
2006/6/27,1636.7
2006/6/28,1638.23
2006/6/29,1641.93
2006/6/30,1679.72
2006/7/3,1677.31
2006/7/4,1700.32
2006/7/5,1755.22
2006/7/6,1715.28
2006/7/7,1746.52
2006/7/10,1730.7
2006/7/11,1736.99
2006/7/12,1745.88
2006/7/13,1736.21
2006/7/14,1641.14
2006/7/17,1662.05
2006/7/18,1682.36
2006/7/19,1681.77
2006/7/20,1642.62
2006/7/21,1653.81
2006/7/24,1648.75
2006/7/25,1668.14
2006/7/26,1688.54
2006/7/27,1685.35
2006/7/28,1674.43
2006/7/31,1659.54
2006/8/1,1619.64
2006/8/2,1598.76
2006/8/3,1599.75
2006/8/4,1601.61
2006/8/7,1561.8
2006/8/8,1547.91
2006/8/9,1581.8
2006/8/10,1578.35
2006/8/11,1605.6
2006/8/14,1605.2
2006/8/15,1568.27
2006/8/16,1596.06
2006/8/17,1612.41
2006/8/18,1601.57
2006/8/21,1565.46
2006/8/22,1601.52
2006/8/23,1614.39
2006/8/24,1612.7
2006/8/25,1622.48
2006/8/28,1627.12
2006/8/29,1652.67
2006/8/30,1648.35
2006/8/31,1655.9
2006/9/1,1658.66
2006/9/4,1635.33
2006/9/5,1659.74
2006/9/6,1665.13
2006/9/7,1683.78
2006/9/8,1659.7
2006/9/11,1668.16
2006/9/12,1675.2
2006/9/13,1695.35
2006/9/14,1689.63
2006/9/15,1689.61
2006/9/18,1727.92
2006/9/19,1735.3
2006/9/20,1733.64
2006/9/21,1731.59
2006/9/22,1744.61
2006/9/25,1722.74
2006/9/26,1720.78
2006/9/27,1711.51
2006/9/28,1725.52
2006/9/29,1740.06
2006/10/9,1768.14
2006/10/10,1784.22
2006/10/11,1784.52
2006/10/12,1790.63
2006/10/13,1776.51
2006/10/16,1787.7
2006/10/17,1768.63
2006/10/18,1762.4
2006/10/19,1788.58
2006/10/20,1792.6
2006/10/23,1789.65
2006/10/24,1756.46
2006/10/25,1807.03
2006/10/26,1804.89
2006/10/27,1836.21
2006/10/30,1804.37
2006/10/31,1811.47
2006/11/1,1838.68
2006/11/2,1856.92
2006/11/3,1851.4
2006/11/6,1853.19
2006/11/7,1889.53
2006/11/8,1885.86
2006/11/9,1860.95
2006/11/10,1896.93
2006/11/13,1878.7
2006/11/14,1868.17
2006/11/15,1888.54
2006/11/16,1930.93
2006/11/17,1934.64
2006/11/20,1977.53
2006/11/21,2013.07
2006/11/22,2031.3
2006/11/23,2045.08
2006/11/24,2051.47
2006/11/27,2042.19
2006/11/28,2042.38
2006/11/29,2005.99
2006/11/30,2058.77
2006/12/1,2106.3
2006/12/4,2103.82
2006/12/5,2167.36
2006/12/6,2175.38
2006/12/7,2152.59
2006/12/8,2133.36
2006/12/11,2085.06
2006/12/12,2189.69
2006/12/13,2224.43
2006/12/14,2226.0
2006/12/15,2255.24
2006/12/18,2277.28
2006/12/19,2342.18
2006/12/20,2356.26
2006/12/21,2372.46
2006/12/22,2334.27
2006/12/25,2350.13
2006/12/26,2437.85
2006/12/27,2478.06
2006/12/28,2538.95
2006/12/29,2585.42
2007/1/4,2728.19
2007/1/5,2668.58
2007/1/8,2621.07
2007/1/9,2711.05
2007/1/10,2838.11
2007/1/11,2819.37
2007/1/12,2745.32
2007/1/15,2660.07
2007/1/16,2818.66
2007/1/17,2828.4
2007/1/18,2760.94
2007/1/19,2761.89
2007/1/22,2857.9
2007/1/23,2964.69
2007/1/24,2955.42
2007/1/25,2946.5
2007/1/26,2805.96
2007/1/29,2897.25
2007/1/30,2959.4
2007/1/31,2926.08
2007/2/1,2744.81
2007/2/2,2791.49
2007/2/5,2658.07
2007/2/6,2612.84
2007/2/7,2688.96
2007/2/8,2725.14
2007/2/9,2741.48
2007/2/12,2729.84
2007/2/13,2819.14
2007/2/14,2836.82
2007/2/15,2923.67
2007/2/16,3018.18
2007/2/26,2999.09
2007/2/27,3048.83
2007/2/28,2734.6
2007/3/1,2877.2
2007/3/2,2792.94
2007/3/5,2827.68
2007/3/6,2776.17
2007/3/7,2851.75
2007/3/8,2904.19
2007/3/9,2934.49
2007/3/12,2945.92
2007/3/13,2958.1
2007/3/14,2933.68
2007/3/15,2905.98
2007/3/16,2964.09
2007/3/19,2864.26
2007/3/20,3024.78
2007/3/21,3042.1
2007/3/22,3080.6
2007/3/23,3071.81
2007/3/26,3083.94
2007/3/27,3126.03
2007/3/28,3140.68
2007/3/29,3179.8
2007/3/30,3178.5
2007/4/2,3196.59
2007/4/3,3265.68
2007/4/4,3295.98
2007/4/5,3286.16
2007/4/6,3287.68
2007/4/9,3333.42
2007/4/10,3405.23
2007/4/11,3454.42
2007/4/12,3503.23
2007/4/13,3537.22
2007/4/16,3523.22
2007/4/17,3611.63
2007/4/18,3614.68
2007/4/19,3610.02
2007/4/20,3460.9
2007/4/23,3615.79
2007/4/24,3736.15
2007/4/25,3708.57
2007/4/26,3766.48
2007/4/27,3788.75
2007/4/30,3784.27
2007/5/8,3937.94
2007/5/9,3961.1
2007/5/10,4021.42
2007/5/11,4024.42
2007/5/14,3970.66
2007/5/15,4055.83
2007/5/16,3890.81
2007/5/17,4002.49
2007/5/18,4041.39
2007/5/21,3902.35
2007/5/22,4091.14
2007/5/23,4125.43
2007/5/24,4188.68
2007/5/25,4133.19
2007/5/28,4221.58
2007/5/29,4288.98
2007/5/30,4087.41
2007/5/31,4006.28
2007/6/1,4120.63
2007/6/4,3981.82
2007/6/5,3564.43
2007/6/6,3781.38
2007/6/7,3787.7
2007/6/8,3900.03
2007/6/11,3942.01
2007/6/12,4011.68
2007/6/13,4110.74
2007/6/14,4162.21
2007/6/15,4085.66
2007/6/18,4195.39
2007/6/19,4247.75
2007/6/20,4269.46
2007/6/21,4170.89
2007/6/22,4230.97
2007/6/25,4102.79
2007/6/26,3863.25
2007/6/27,3985.72
2007/6/28,4080.19
2007/6/29,3824.29
2007/7/2,3800.23
2007/7/3,3854.72
2007/7/4,3906.01
2007/7/5,3769.64
2007/7/6,3599.82
2007/7/9,3809.67
2007/7/10,3895.91
2007/7/11,3837.8
2007/7/12,3874.04
2007/7/13,3920.83
2007/7/16,3920.65
2007/7/17,3809.56
2007/7/18,3880.85
2007/7/19,3918.54
2007/7/20,3918.41
2007/7/23,4091.24
2007/7/24,4238.32
2007/7/25,4212.95
2007/7/26,4347.78
2007/7/27,4315.37
2007/7/30,4348.61
2007/7/31,4432.27
2007/8/1,4488.77
2007/8/2,4316.57
2007/8/3,4440.98
2007/8/6,4600.12
2007/8/7,4642.01
2007/8/8,4614.59
2007/8/9,4658.59
2007/8/10,4745.18
2007/8/13,4768.62
2007/8/14,4820.15
2007/8/15,4875.51
2007/8/16,4845.02
2007/8/17,4733.14
2007/8/20,4773.83
2007/8/21,4944.21
2007/8/22,4876.35
2007/8/23,5002.84
2007/8/24,5070.65
2007/8/27,5144.82
2007/8/28,5134.14
2007/8/29,5147.71
2007/8/30,5144.11
2007/8/31,5184.09
2007/9/3,5257.78
2007/9/4,5333.4
2007/9/5,5296.07
2007/9/6,5336.67
2007/9/7,5381.19
2007/9/10,5208.32
2007/9/11,5362.94
2007/9/12,5092.58
2007/9/13,5193.41
2007/9/14,5290.26
2007/9/17,5309.06
2007/9/18,5446.73
2007/9/19,5439.02
2007/9/20,5408.48
2007/9/21,5482.51
2007/9/24,5469.84
2007/9/25,5500.27
2007/9/26,5407.83
2007/9/27,5338.11
2007/9/28,5461.58
2007/10/8,5683.31
2007/10/9,5678.91
2007/10/10,5742.65
2007/10/11,5798.39
2007/10/12,5950.9
2007/10/15,5934.78
2007/10/16,6056.95
2007/10/17,6057.43
2007/10/18,6031.92
2007/10/19,5869.12
2007/10/22,5742.79
2007/10/23,5660.07
2007/10/24,5804.02
2007/10/25,5794.22
2007/10/26,5498.86
2007/10/29,5641.98
2007/10/30,5769.2
2007/10/31,5984.71
2007/11/1,5978.94
2007/11/2,5812.47
2007/11/5,5748.18
2007/11/6,5593.35
2007/11/7,5565.65
2007/11/8,5559.15
2007/11/9,5276.01
2007/11/12,5181.18
2007/11/13,5239.34
2007/11/14,5246.57
2007/11/15,5391.02
2007/11/16,5273.08
2007/11/19,5325.3
2007/11/20,5230.74
2007/11/21,5307.79
2007/11/22,5113.88
2007/11/23,4946.26
2007/11/26,5102.53
2007/11/27,4919.91
2007/11/28,4870.84
2007/11/29,4870.86
2007/11/30,4993.74
2007/12/3,4838.56
2007/12/4,4882.15
2007/12/5,4917.37
2007/12/6,5055.84
2007/12/7,5038.48
2007/12/10,5010.83
2007/12/11,5180.54
2007/12/12,5148.25
2007/12/13,5078.18
2007/12/14,4899.75
2007/12/17,5007.29
2007/12/18,4856.47
2007/12/19,4878.07
2007/12/20,4965.29
2007/12/21,5017.2
2007/12/24,5132.91
2007/12/25,5233.18
2007/12/26,5209.04
2007/12/27,5248.22
2007/12/28,5320.01
2008/1/2,5265.0
2008/1/3,5269.8
2008/1/4,5328.41
2008/1/7,5357.45
2008/1/8,5414.56
2008/1/9,5365.22
2008/1/10,5449.16
2008/1/11,5471.39
2008/1/14,5507.58
2008/1/15,5503.93
2008/1/16,5395.28
2008/1/17,5235.91
2008/1/18,5141.37
2008/1/21,5188.8
2008/1/22,4818.0
2008/1/23,4572.9
2008/1/24,4753.45
2008/1/25,4716.98
2008/1/28,4720.56
2008/1/29,4426.27
2008/1/30,4505.64
2008/1/31,4408.02
2008/2/1,4388.25
2008/2/4,4415.02
2008/2/5,4622.54
2008/2/13,4525.03
2008/2/14,4527.05
2008/2/15,4523.79
2008/2/18,4546.75
2008/2/19,4582.28
2008/2/20,4682.59
2008/2/21,4534.17
2008/2/22,4500.39
2008/2/25,4370.19
2008/2/26,4302.74
2008/2/27,4256.53
2008/2/28,4343.28
2008/2/29,4293.53
2008/3/3,4323.7
2008/3/4,4454.18
2008/3/5,4316.25
2008/3/6,4310.35
2008/3/7,4315.81
2008/3/10,4265.61
2008/3/11,4121.65
2008/3/12,4254.67
2008/3/13,4033.32
2008/3/14,3956.75
2008/3/17,3941.26
2008/3/18,3789.57
2008/3/19,3746.05
2008/3/20,3721.5
2008/3/21,3790.11
2008/3/24,3830.35
2008/3/25,3559.94
2008/3/26,3644.13
2008/3/27,3541.28
2008/3/28,3378.63
2008/3/31,3465.91
2008/4/1,3461.09
2008/4/2,3370.6
2008/4/3,3323.43
2008/4/7,3418.52
2008/4/8,3604.26
2008/4/9,3585.85
2008/4/10,3378.14
2008/4/11,3498.56
2008/4/14,3419.05
2008/4/15,3282.57
2008/4/16,3349.93
2008/4/17,3286.41
2008/4/18,3200.57
2008/4/21,3305.15
2008/4/22,3076.72
2008/4/23,3116.41
2008/4/24,3539.87
2008/4/25,3572.55
2008/4/28,3497.38
2008/4/29,3457.35
2008/4/30,3545.57
2008/5/5,3739.8
2008/5/6,3735.85
2008/5/7,3716.45
2008/5/8,3538.92
2008/5/9,3682.96
2008/5/12,3548.61
2008/5/13,3515.71
2008/5/14,3549.67
2008/5/15,3676.84
2008/5/16,3637.64
2008/5/19,3615.59
2008/5/20,3601.55
2008/5/21,3414.34
2008/5/22,3493.07
2008/5/23,3473.8
2008/5/26,3442.29
2008/5/27,3355.11
2008/5/28,3382.77
2008/5/29,3447.77
2008/5/30,3414.25
2008/6/2,3426.2
2008/6/3,3456.58
2008/6/4,3424.04
2008/6/5,3355.93
2008/6/6,3362.01
2008/6/10,3202.11
2008/6/11,3042.16
2008/6/12,3011.56
2008/6/13,2960.91
2008/6/16,2876.29
2008/6/17,2873.13
2008/6/18,2772.37
2008/6/19,2921.72
2008/6/20,2811.08
2008/6/23,2780.15
2008/6/24,2747.32
2008/6/25,2794.04
2008/6/26,2904.09
2008/6/27,2809.31
2008/6/30,2724.4
2008/7/1,2743.16
2008/7/2,2656.04
2008/7/3,2610.82
2008/7/4,2691.21
2008/7/7,2673.55
2008/7/8,2805.61
2008/7/9,2838.86
2008/7/10,2879.62
2008/7/11,2863.81
2008/7/14,2837.5
2008/7/15,2886.11
2008/7/16,2753.9
2008/7/17,2747.95
2008/7/18,2711.74
2008/7/21,2759.88
2008/7/22,2852.44
2008/7/23,2870.93
2008/7/24,2861.81
2008/7/25,2875.77
2008/7/28,2883.76
2008/7/29,2868.01
2008/7/30,2884.59
2008/7/31,2844.65
2008/8/1,2751.02
2008/8/4,2782.99
2008/8/5,2751.2
2008/8/6,2711.6
2008/8/7,2717.5
2008/8/8,2724.43
2008/8/11,2595.9
2008/8/12,2445.22
2008/8/13,2440.53
2008/8/14,2432.2
2008/8/15,2434.41
2008/8/18,2451.78
2008/8/19,2297.25
2008/8/20,2332.48
2008/8/21,2484.49
2008/8/22,2414.46
2008/8/25,2408.1
2008/8/26,2384.95
2008/8/27,2343.88
2008/8/28,2341.96
2008/8/29,2361.05
2008/9/1,2380.47
2008/9/2,2312.1
2008/9/3,2301.94
2008/9/4,2270.52
2008/9/5,2224.53
2008/9/8,2210.34
2008/9/9,2152.28
2008/9/10,2131.8
2008/9/11,2143.4
2008/9/12,2077.55
2008/9/16,2049.81
2008/9/17,1971.94
2008/9/18,1876.12
2008/9/19,2067.64
2008/9/22,2241.72
2008/9/23,2209.12
2008/9/24,2133.1
2008/9/25,2214.58
2008/9/26,2304.12
2008/10/6,2267.39
2008/10/7,2101.09
2008/10/8,2095.91
2008/10/9,2125.57
2008/10/10,1995.96
2008/10/13,1978.56
2008/10/14,2139.07
2008/10/15,1995.89
2008/10/16,1916.13
2008/10/17,1921.84
2008/10/20,1924.18
2008/10/21,1978.67
2008/10/22,1932.68
2008/10/23,1851.26
2008/10/24,1875.63
2008/10/27,1809.23
2008/10/28,1671.4
2008/10/29,1786.2
2008/10/30,1732.77
2008/10/31,1754.21
2008/11/3,1713.76
2008/11/4,1707.93
2008/11/5,1716.22
2008/11/6,1720.42
2008/11/7,1686.52
2008/11/10,1782.31
2008/11/11,1872.07
2008/11/12,1820.44
2008/11/13,1837.27
2008/11/14,1943.96
2008/11/17,1981.26
2008/11/18,2020.99
2008/11/19,1889.35
2008/11/20,1977.21
2008/11/21,1932.6
2008/11/24,1961.21
2008/11/25,1925.25
2008/11/26,1890.33
2008/11/27,2012.69
2008/11/28,1901.68
2008/12/1,1865.74
2008/12/2,1856.97
2008/12/3,1903.43
2008/12/4,1992.72
2008/12/5,1984.26
2008/12/8,2049.16
2008/12/9,2100.77
2008/12/10,2025.03
2008/12/11,2072.58
2008/12/12,2014.58
2008/12/15,1977.03
2008/12/16,1948.86
2008/12/17,1983.84
2008/12/18,1978.97
2008/12/19,2006.21
2008/12/22,2016.45
2008/12/23,1990.05
2008/12/24,1873.58
2008/12/25,1865.72
2008/12/26,1852.91
2008/12/29,1846.3
2008/12/30,1851.91
2008/12/31,1834.95
2009/1/5,1849.02
2009/1/6,1878.83
2009/1/7,1938.97
2009/1/8,1890.24
2009/1/9,1875.16
2009/1/12,1897.7
2009/1/13,1880.87
2009/1/14,1862.31
2009/1/15,1912.77
2009/1/16,1928.92
2009/1/19,1971.0
2009/1/20,1981.15
2009/1/21,1965.94
2009/1/22,1996.09
2009/1/23,2001.17
2009/2/2,2008.13
2009/2/3,2011.77
2009/2/4,2068.09
2009/2/5,2106.84
2009/2/6,2102.08
2009/2/9,2211.32
2009/2/10,2218.49
2009/2/11,2230.49
2009/2/12,2265.79
2009/2/13,2249.19
2009/2/16,2338.76
2009/2/17,2387.35
2009/2/18,2271.26
2009/2/19,2224.49
2009/2/20,2234.37
2009/2/23,2249.29
2009/2/24,2273.76
2009/2/25,2222.51
2009/2/26,2201.67
2009/2/27,2100.06
2009/3/2,2066.23
2009/3/3,2047.21
2009/3/4,2076.62
2009/3/5,2220.15
2009/3/6,2180.79
2009/3/9,2205.75
2009/3/10,2097.14
2009/3/11,2199.98
2009/3/12,2127.73
2009/3/13,2148.42
2009/3/16,2122.41
2009/3/17,2156.77
2009/3/18,2227.98
2009/3/19,2227.34
2009/3/20,2272.44
2009/3/23,2286.25
2009/3/24,2359.68
2009/3/25,2333.16
2009/3/26,2296.05
2009/3/27,2380.63
2009/3/30,2377.96
2009/3/31,2313.88
2009/4/1,2380.98
2009/4/2,2417.22
2009/4/3,2446.12
2009/4/7,2422.1
2009/4/8,2429.88
2009/4/9,2345.01
2009/4/10,2400.01
2009/4/13,2468.08
2009/4/14,2512.01
2009/4/15,2514.59
2009/4/16,2542.34
2009/4/17,2524.63
2009/4/20,2500.17
2009/4/21,2523.26
2009/4/22,2548.11
2009/4/23,2440.68
2009/4/24,2477.16
2009/4/27,2443.44
2009/4/28,2382.88
2009/4/29,2401.66
2009/4/30,2477.93
2009/5/4,2486.69
2009/5/5,2577.43
2009/5/6,2563.56
2009/5/7,2612.12
2009/5/8,2586.76
2009/5/11,2646.29
2009/5/12,2562.36
2009/5/13,2629.03
2009/5/14,2631.45
2009/5/15,2646.89
2009/5/18,2632.57
2009/5/19,2679.4
2009/5/20,2680.55
2009/5/21,2639.14
2009/5/22,2595.99
2009/5/25,2555.34
2009/5/26,2615.01
2009/5/27,2601.24
2009/6/1,2668.4
2009/6/2,2739.44
2009/6/3,2722.27
2009/6/4,2753.25
2009/6/5,2783.86
2009/6/8,2753.35
2009/6/9,2766.51
2009/6/10,2796.9
2009/6/11,2812.28
2009/6/12,2793.97
2009/6/15,2743.03
2009/6/16,2762.74
2009/6/17,2771.52
2009/6/18,2812.99
2009/6/19,2861.18
2009/6/22,2900.57
2009/6/23,2853.49
2009/6/24,2889.05
2009/6/25,2926.62
2009/6/26,2930.5
2009/6/29,2930.31
2009/6/30,2990.12
2009/7/1,2950.17
2009/7/2,3015.08
2009/7/3,3035.81
2009/7/6,3091.48
2009/7/7,3118.27
2009/7/8,3057.46
2009/7/9,3073.52
2009/7/10,3124.79
2009/7/13,3098.96
2009/7/14,3088.58
2009/7/15,3156.63
2009/7/16,3209.78
2009/7/17,3181.06
2009/7/20,3203.89
2009/7/21,3275.67
2009/7/22,3207.99
2009/7/23,3301.1
2009/7/24,3343.76
2009/7/27,3377.72
2009/7/28,3434.32
2009/7/29,3419.99
2009/7/30,3281.2
2009/7/31,3354.68
2009/8/3,3429.69
2009/8/4,3477.11
2009/8/5,3467.05
2009/8/6,3401.48
2009/8/7,3352.66
2009/8/10,3287.76
2009/8/11,3261.41
2009/8/12,3255.99
2009/8/13,3112.57
2009/8/14,3138.15
2009/8/17,2994.87
2009/8/18,2845.34
2009/8/19,2916.1
2009/8/20,2798.37
2009/8/21,2905.05
2009/8/24,2982.19
2009/8/25,2980.1
2009/8/26,2889.74
2009/8/27,2947.83
2009/8/28,2938.42
2009/8/31,2817.63
2009/9/1,2649.17
2009/9/2,2681.33
2009/9/3,2722.31
2009/9/4,2841.17
2009/9/7,2877.62
2009/9/8,2865.7
2009/9/9,2944.17
2009/9/10,2934.96
2009/9/11,2917.19
2009/9/14,2990.93
2009/9/15,3029.1
2009/9/16,3027.51
2009/9/17,3015.59
2009/9/18,3063.31
2009/9/21,2937.93
2009/9/22,2956.13
2009/9/23,2897.81
2009/9/24,2824.58
2009/9/25,2836.7
2009/9/28,2844.37
2009/9/29,2763.76
2009/9/30,2772.57
2009/10/9,2840.13
2009/10/12,2927.02
2009/10/13,2889.79
2009/10/14,2945.67
2009/10/15,2994.89
2009/10/16,2992.75
2009/10/19,2974.64
2009/10/20,3062.55
2009/10/21,3080.52
2009/10/22,3068.68
2009/10/23,3057.39
2009/10/26,3114.29
2009/10/27,3086.09
2009/10/28,3014.18
2009/10/29,2975.2
2009/10/30,3007.25
2009/11/2,2933.82
2009/11/3,3085.74
2009/11/4,3119.31
2009/11/5,3133.51
2009/11/6,3176.14
2009/11/9,3162.15
2009/11/10,3203.17
2009/11/11,3176.31
2009/11/12,3181.46
2009/11/13,3164.65
2009/11/16,3206.43
2009/11/17,3291.04
2009/11/18,3287.27
2009/11/19,3311.19
2009/11/20,3309.38
2009/11/23,3312.97
2009/11/24,3352.22
2009/11/25,3214.82
2009/11/26,3296.01
2009/11/27,3137.3
2009/11/30,3114.29
2009/12/1,3191.06
2009/12/2,3252.98
2009/12/3,3268.0
2009/12/4,3256.61
2009/12/7,3313.06
2009/12/8,3330.33
2009/12/9,3258.0
2009/12/10,3258.35
2009/12/11,3260.45
2009/12/14,3246.95
2009/12/15,3283.6
2009/12/16,3262.86
2009/12/17,3261.61
2009/12/18,3154.82
2009/12/21,3108.07
2009/12/22,3126.62
2009/12/23,3048.2
2009/12/24,3080.87
2009/12/25,3149.23
2009/12/28,3148.86
2009/12/29,3190.17
2009/12/30,3211.83
2009/12/31,3265.0
2010/1/4,3289.75
2010/1/5,3254.47
2010/1/6,3277.52
2010/1/7,3253.99
2010/1/8,3177.26
2010/1/11,3301.61
2010/1/12,3205.71
2010/1/13,3204.98
2010/1/14,3183.38
2010/1/15,3217.19
2010/1/18,3213.64
2010/1/19,3242.22
2010/1/20,3252.04
2010/1/21,3154.19
2010/1/22,3118.72
2010/1/25,3103.32
2010/1/26,3094.85
2010/1/27,3020.54
2010/1/28,2985.21
2010/1/29,2979.74
2010/2/1,2981.37
2010/2/2,2955.75
2010/2/3,2945.03
2010/2/4,2983.05
2010/2/5,2936.2
2010/2/8,2936.45
2010/2/9,2932.09
2010/2/10,2967.14
2010/2/11,2985.08
2010/2/12,2996.09
2010/2/22,3016.7
2010/2/23,2998.91
2010/2/24,2964.98
2010/2/25,3026.66
2010/2/26,3053.5
2010/3/1,3057.01
2010/3/2,3089.71
2010/3/3,3074.1
2010/3/4,3098.07
2010/3/5,3026.64
2010/3/8,3036.42
2010/3/9,3053.26
2010/3/10,3067.15
2010/3/11,3050.64
2010/3/12,3051.47
2010/3/15,3010.72
2010/3/16,2974.49
2010/3/17,2999.82
2010/3/18,3053.16
2010/3/19,3046.75
2010/3/22,3069.66
2010/3/23,3076.96
2010/3/24,3058.93
2010/3/25,3051.36
2010/3/26,3017.22
2010/3/29,3076.05
2010/3/30,3123.83
2010/3/31,3129.57
2010/4/1,3111.94
2010/4/2,3154.77
2010/4/6,3170.61
2010/4/7,3156.31
2010/4/8,3143.45
2010/4/9,3118.93
2010/4/12,3151.89
2010/4/13,3129.69
2010/4/14,3161.55
2010/4/15,3168.14
2010/4/16,3159.67
2010/4/19,3096.79
2010/4/20,2980.08
2010/4/21,2984.62
2010/4/22,3021.29
2010/4/23,2995.57
2010/4/26,2988.08
2010/4/27,2962.15
2010/4/28,2883.17
2010/4/29,2912.2
2010/4/30,2867.65
2010/5/4,2821.35
2010/5/5,2804.51
2010/5/6,2838.95
2010/5/7,2685.99
2010/5/10,2690.86
2010/5/11,2745.6
2010/5/12,2628.02
2010/5/13,2653.58
2010/5/14,2692.1
2010/5/17,2663.88
2010/5/18,2555.14
2010/5/19,2581.63
2010/5/20,2571.54
2010/5/21,2492.58
2010/5/24,2596.32
2010/5/25,2654.36
2010/5/26,2620.85
2010/5/27,2615.11
2010/5/28,2680.4
2010/5/31,2647.87
2010/6/1,2577.76
2010/6/2,2548.54
2010/6/3,2575.77
2010/6/4,2536.23
2010/6/7,2508.33
2010/6/8,2510.08
2010/6/9,2523.88
2010/6/10,2561.55
2010/6/11,2574.9
2010/6/17,2588.97
2010/6/18,2556.6
